Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker_Symbol
2024-12-20 00:00:00+05:30,1947.7449759219587,1952.4783040802065,1884.7315592319007,1895.4803466796875,11056720,0.0,0.0,INFY
2024-12-23 00:00:00+05:30,1903.270805285977,1913.0827019209628,1882.5128236943904,1897.6005859375,2781793,0.0,0.0,INFY
2024-12-24 00:00:00+05:30,1900.312385244756,1915.0549070531515,1814.4701488042217,1882.5621337890625,2360544,0.0,0.0,INFY
2024-12-26 00:00:00+05:30,1882.5621891003143,1893.113679625016,1875.9058446088604,1880.93505859375,3623321,0.0,0.0,INFY
2024-12-27 00:00:00+05:30,1882.907278073787,1897.4526232065396,1877.4835900581843,1890.1552734375,3937500,0.0,0.0,INFY
2024-12-30 00:00:00+05:30,1889.1198086927784,1889.415694373852,1860.325003881144,1879.554443359375,7789055,0.0,0.0,INFY
2024-12-31 00:00:00+05:30,1866.0445478376716,1870.6792875898643,1819.450137537924,1853.9151611328125,3613063,0.0,0.0,INFY
2025-01-01 00:00:00+05:30,1847.998429848315,1866.6854522663125,1847.998429848315,1856.3804931640625,1838368,0.0,0.0,INFY
2025-01-02 00:00:00+05:30,1860.818117320804,1935.4185073607875,1859.141752753138,1930.68505859375,7083645,0.0,0.0,INFY
2025-01-03 00:00:00+05:30,1925.8530263652965,1925.8530263652965,1895.3325017126049,1911.85009765625,6218003,0.0,0.0,INFY
2025-01-06 00:00:00+05:30,1924.9162188256444,1945.6248461798136,1901.2492161351647,1910.9625244140625,7164403,0.0,0.0,INFY
2025-01-07 00:00:00+05:30,1918.013387115037,1931.375430841724,1896.9596395631563,1904.0596923828125,4294832,0.0,0.0,INFY
2025-01-08 00:00:00+05:30,1903.221440652574,1911.7020924267945,1862.5437803277457,1906.3277587890625,5482050,0.0,0.0,INFY
2025-01-09 00:00:00+05:30,1907.2153497813904,1924.7683048137867,1884.04140929985,1890.69775390625,6833503,0.0,0.0,INFY
2025-01-10 00:00:00+05:30,1910.1242932060773,1950.3582448997247,1905.440199043595,1939.65869140625,8036913,0.0,0.0,INFY
2025-01-13 00:00:00+05:30,1928.8606819489096,1955.2888825925093,1921.9578062977632,1934.974609375,5804152,0.0,0.0,INFY
2025-01-14 00:00:00+05:30,1941.5324112023416,1944.4415525214629,1904.30618806105,1913.132080078125,5792162,0.0,0.0,INFY
2025-01-15 00:00:00+05:30,1919.985621292584,1930.8823520910328,1910.222958464928,1922.598876953125,2985439,0.0,0.0,INFY
2025-01-16 00:00:00+05:30,1938.6725617632849,1939.6586868478057,1890.2538441886263,1901.69287109375,7533579,0.0,0.0,INFY
2025-01-17 00:00:00+05:30,1825.3175372033904,1832.2204128168012,1786.858658785815,1790.2607421875,16409953,0.0,0.0,INFY
2025-01-20 00:00:00+05:30,1797.656758277206,1802.5873839291105,1768.270301617817,1788.1407470703125,4333011,0.0,0.0,INFY
2025-01-21 00:00:00+05:30,1793.810946341272,1806.236098768633,1768.1716932405016,1775.7154541015625,7169109,0.0,0.0,INFY
2025-01-22 00:00:00+05:30,1782.3225305814187,1839.9122605214925,1780.103749105465,1830.69189453125,8373913,0.0,0.0,INFY
2025-01-23 00:00:00+05:30,1832.220432769354,1853.4714767898429,1826.9939215973595,1839.5670166015625,5907471,0.0,0.0,INFY
2025-01-24 00:00:00+05:30,1839.616447739169,1868.60855091582,1838.3837913147927,1849.4283447265625,4887027,0.0,0.0,INFY
2025-01-27 00:00:00+05:30,1823.0988176934152,1837.151100669551,1786.8587194918016,1796.719970703125,7652371,0.0,0.0,INFY
2025-01-28 00:00:00+05:30,1804.6089580362327,1837.6441493445463,1799.57974403178,1804.3624267578125,6999495,0.0,0.0,INFY
2025-01-29 00:00:00+05:30,1819.4007926053775,1862.4451768959957,1814.963229696584,1855.1478271484373,5145155,0.0,0.0,INFY
2025-01-30 00:00:00+05:30,1847.1602339434603,1861.0152192135097,1818.414663533007,1834.143310546875,7336056,0.0,0.0,INFY
2025-01-31 00:00:00+05:30,1845.0400685173024,1871.123029352383,1845.0400685173024,1853.718017578125,5820470,0.0,0.0,INFY
2025-02-01 00:00:00+05:30,1854.2111142217132,1864.3681307478305,1820.386974401532,1825.6627197265625,1701402,0.0,0.0,INFY
2025-02-03 00:00:00+05:30,1810.525757012148,1850.513179589174,1806.975730583523,1837.447021484375,4823228,0.0,0.0,INFY
2025-02-04 00:00:00+05:30,1862.7903932312308,1884.6823232329093,1848.984641243281,1872.4544677734373,7334787,0.0,0.0,INFY
2025-02-05 00:00:00+05:30,1879.5544090414844,1893.0642745340083,1868.0167937158456,1870.7286376953125,4996744,0.0,0.0,INFY
2025-02-06 00:00:00+05:30,1890.4018014395583,1897.3046770838343,1873.6376748748885,1889.070556640625,4765255,0.0,0.0,INFY
2025-02-07 00:00:00+05:30,1892.6699423538048,1897.008796469081,1863.2340119765795,1877.237060546875,4126260,0.0,0.0,INFY
2025-02-10 00:00:00+05:30,1878.568301204317,1878.568301204317,1852.534574687111,1854.2110595703125,3828734,0.0,0.0,INFY
2025-02-11 00:00:00+05:30,1856.972194364576,1876.5961083803957,1844.0539793333369,1849.6256103515625,4411601,0.0,0.0,INFY
2025-02-12 00:00:00+05:30,1858.8458824242405,1868.31265965994,1821.3731272347864,1837.299072265625,5633947,0.0,0.0,INFY
2025-02-13 00:00:00+05:30,1842.5748307737583,1847.505456491644,1810.180643882573,1817.6751708984373,5237744,0.0,0.0,INFY
2025-02-14 00:00:00+05:30,1828.2759758276584,1833.5024871238693,1802.981842378024,1830.6427001953125,5292961,0.0,0.0,INFY
2025-02-17 00:00:00+05:30,1813.0403122036323,1827.0432401752385,1796.8678368321998,1816.73828125,4428956,0.0,0.0,INFY
2025-02-18 00:00:00+05:30,1816.7383832854173,1835.819880561048,1812.1035229277,1826.25439453125,4365260,0.0,0.0,INFY
2025-02-19 00:00:00+05:30,1821.7675703475045,1823.5425233371384,1780.8433778768451,1785.6754150390625,4611411,0.0,0.0,INFY
2025-02-20 00:00:00+05:30,1780.4982655923657,1805.5951018447556,1780.4982655923657,1799.8262939453125,2218020,0.0,0.0,INFY
2025-02-21 00:00:00+05:30,1796.5227152827192,1804.4609499348012,1781.1390677643708,1789.8170166015625,3379879,0.0,0.0,INFY
2025-02-24 00:00:00+05:30,1775.0745611201182,1782.9142076324636,1725.9654822503978,1739.623291015625,7594720,0.0,0.0,INFY
2025-02-25 00:00:00+05:30,1720.9362904431496,1753.7741849650602,1720.9362904431496,1743.17333984375,5092963,0.0,0.0,INFY
2025-02-27 00:00:00+05:30,1730.846721957405,1751.2102292840527,1726.8036331353665,1739.820556640625,5757079,0.0,0.0,INFY
2025-02-28 00:00:00+05:30,1730.6989486606933,1730.7481826909784,1659.106168289425,1664.2833251953125,12182167,0.0,0.0,INFY
2025-03-03 00:00:00+05:30,1668.8195437500424,1704.615812415331,1668.8195437500424,1684.893310546875,7504969,0.0,0.0,INFY
2025-03-04 00:00:00+05:30,1671.4821123578995,1675.4266129180364,1646.8289838570458,1664.8751220703125,6759673,0.0,0.0,INFY
2025-03-05 00:00:00+05:30,1668.9674417970127,1708.9055098893523,1668.9674417970127,1687.753173828125,8180782,0.0,0.0,INFY
2025-03-06 00:00:00+05:30,1691.204542351751,1698.403303714733,1667.6361284442405,1692.042724609375,10610547,0.0,0.0,INFY
2025-03-07 00:00:00+05:30,1679.4696488805018,1681.3433106627187,1652.2526199503725,1662.60693359375,8019331,0.0,0.0,INFY
2025-03-10 00:00:00+05:30,1662.606944415946,1695.14907322124,1652.9428701352483,1677.842529296875,7558981,0.0,0.0,INFY
2025-03-11 00:00:00+05:30,1656.6901357180045,1656.6901357180045,1614.336111648948,1638.54541015625,12671234,0.0,0.0,INFY
2025-03-12 00:00:00+05:30,1614.1882088567118,1614.1882088567118,1542.1024877383609,1568.777099609375,14870008,0.0,0.0,INFY
2025-03-13 00:00:00+05:30,1577.0605381756682,1583.766236887254,1548.5122651881577,1557.9296875,7822888,0.0,0.0,INFY
2025-03-17 00:00:00+05:30,1523.711239680789,1571.8834272886888,1523.711239680789,1567.98828125,7526032,0.0,0.0,INFY
2025-03-18 00:00:00+05:30,1567.98828125,1567.98828125,1567.98828125,1567.98828125,0,0.0,0.0,INFY
2025-03-19 00:00:00+05:30,1580.7585753901394,1580.7585753901394,1550.9776447654951,1564.536865234375,7387068,0.0,0.0,INFY
2025-03-20 00:00:00+05:30,1569.9112262370732,1609.2576434825316,1569.9112262370732,1593.134521484375,7186750,0.0,0.0,INFY
2025-03-21 00:00:00+05:30,1556.0560901796125,1581.6461093555213,1541.9545731422113,1570.45361328125,10074677,0.0,0.0,INFY
2025-03-24 00:00:00+05:30,1575.7785592177397,1584.8016279799526,1550.878900382325,1570.6507568359375,8857726,0.0,0.0,INFY
2025-03-25 00:00:00+05:30,1582.7307615847424,1613.4485820609125,1582.7307615847424,1605.8553466796875,9890140,0.0,0.0,INFY
2025-03-26 00:00:00+05:30,1603.4394832085677,1615.0264536438078,1572.8696037624018,1577.2578125,6651302,0.0,0.0,INFY
2025-03-27 00:00:00+05:30,1573.4120242257595,1597.4733814773151,1563.9944809345598,1581.301025390625,9426573,0.0,0.0,INFY
2025-03-28 00:00:00+05:30,1567.938918601529,1576.271627596916,1538.355165420368,1548.857421875,6799047,0.0,0.0,INFY
2025-04-01 00:00:00+05:30,1517.8930411565275,1525.9299846961485,1496.7899402056196,1505.3199462890625,12680733,0.0,0.0,INFY
2025-04-02 00:00:00+05:30,1513.8992032527772,1534.065533745542,1513.8992032527772,1528.641845703125,6193478,0.0,0.0,INFY
2025-04-03 00:00:00+05:30,1513.3569025396205,1513.3569025396205,1464.4451218569632,1475.7362060546875,10459504,0.0,0.0,INFY
2025-04-04 00:00:00+05:30,1440.2357281000195,1451.5761669039568,1427.9091641826965,1431.508544921875,9590254,0.0,0.0,INFY
2025-04-07 00:00:00+05:30,1333.241140845937,1386.393308036343,1288.8655111580174,1377.3702392578125,21715252,0.0,0.0,INFY
2025-04-08 00:00:00+05:30,1411.1450129990185,1436.2912029581205,1395.3670114560523,1408.9755859375,12805001,0.0,0.0,INFY
2025-04-09 00:00:00+05:30,1385.5551200692491,1389.8939742084822,1362.7262999262337,1384.2237548828125,8546854,0.0,0.0,INFY
2025-04-11 00:00:00+05:30,1391.669116387415,1418.836912390297,1377.6661874236538,1389.89404296875,12567440,0.0,0.0,INFY
2025-04-15 00:00:00+05:30,1425.5423828430714,1427.6132214230709,1389.450229211409,1406.21435546875,10178530,0.0,0.0,INFY
2025-04-16 00:00:00+05:30,1405.2283214187144,1407.6936342633087,1377.4196406823328,1393.493408203125,12022740,0.0,0.0,INFY
2025-04-17 00:00:00+05:30,1378.6028759920416,1409.9617020085943,1359.1762598672565,1399.8045654296875,14264227,0.0,0.0,INFY
2025-04-21 00:00:00+05:30,1390.436423661214,1451.379004423389,1390.436423661214,1430.8675537109375,15648970,0.0,0.0,INFY
2025-04-22 00:00:00+05:30,1420.0201414292796,1420.0201414292796,1399.6074000468734,1403.058837890625,9399738,0.0,0.0,INFY
2025-04-23 00:00:00+05:30,1425.9368740316995,1467.1569507677636,1419.6256494074153,1454.4359130859375,11136642,0.0,0.0,INFY
2025-04-24 00:00:00+05:30,1449.505309419441,1462.324935726995,1441.22183449924,1450.9844970703125,7114292,0.0,0.0,INFY
2025-04-25 00:00:00+05:30,1455.027613605307,1480.864043581714,1443.194112173071,1459.662353515625,8329979,0.0,0.0,INFY
2025-04-28 00:00:00+05:30,1459.6623489459623,1468.9319491141807,1444.9691810148831,1461.5360107421875,5886253,0.0,0.0,INFY
2025-04-29 00:00:00+05:30,1461.4374722845366,1488.8517996048886,1453.647059524298,1476.722412109375,8056743,0.0,0.0,INFY
2025-04-30 00:00:00+05:30,1476.0321142425894,1487.8656155741658,1462.0290654409305,1479.2862548828125,7704183,0.0,0.0,INFY
2025-05-02 00:00:00+05:30,1478.8917703842976,1502.065710329334,1475.440332520143,1485.991943359375,7402310,0.0,0.0,INFY
2025-05-05 00:00:00+05:30,1493.979559817003,1501.8685607929344,1481.9488814793483,1487.6683349609375,4282493,0.0,0.0,INFY
2025-05-06 00:00:00+05:30,1485.10438816728,1494.571164972708,1478.3001009589232,1490.528076171875,4270530,0.0,0.0,INFY
2025-05-07 00:00:00+05:30,1479.1876719914237,1497.72687229769,1475.8348225262564,1487.37255859375,5691799,0.0,0.0,INFY
2025-05-08 00:00:00+05:30,1487.0767158676624,1495.4587795844232,1480.371016743612,1490.4295654296875,8424409,0.0,0.0,INFY
2025-05-09 00:00:00+05:30,1479.8779633712215,1490.429574694462,1473.369561461306,1486.6822509765625,4478653,0.0,0.0,INFY
2025-05-12 00:00:00+05:30,1515.6743515413357,1609.356240543565,1510.743725804376,1604.3270263671875,11372857,0.0,0.0,INFY
2025-05-13 00:00:00+05:30,1586.675293741908,1589.8308459268644,1542.8913150101926,1546.8358154296875,12846210,0.0,0.0,INFY
2025-05-14 00:00:00+05:30,1552.1609377918994,1572.8695652973822,1547.7233747550104,1570.3056640625,4870057,0.0,0.0,INFY
2025-05-15 00:00:00+05:30,1567.7416973152629,1596.1420273386077,1549.2024976963296,1590.6197509765625,11151167,0.0,0.0,INFY
2025-05-16 00:00:00+05:30,1590.2253238143162,1590.2253238143162,1559.5568570553514,1567.84033203125,4576751,0.0,0.0,INFY
2025-05-19 00:00:00+05:30,1554.62619978804,1563.0082630282543,1534.1147498260525,1538.157958984375,8855798,0.0,0.0,INFY
2025-05-20 00:00:00+05:30,1548.2163771805324,1561.529065774123,1536.382876208452,1538.94677734375,7143998,0.0,0.0,INFY
2025-05-21 00:00:00+05:30,1546.145531646558,1549.2024953086398,1530.564707285941,1546.7371826171875,4157309,0.0,0.0,INFY
2025-05-22 00:00:00+05:30,1533.9175651094254,1539.1440761948634,1518.6326263378432,1526.028564453125,6158990,0.0,0.0,INFY
2025-05-23 00:00:00+05:30,1528.4939232420525,1565.1777292492216,1528.4939232420525,1543.088623046875,5038421,0.0,0.0,INFY
2025-05-26 00:00:00+05:30,1544.86351611358,1561.824939604218,1541.0176042515016,1558.5706787109375,3170102,0.0,0.0,INFY
2025-05-27 00:00:00+05:30,1557.9791380318973,1560.9375134619054,1534.805197163501,1548.3150634765625,7775714,0.0,0.0,INFY
2025-05-28 00:00:00+05:30,1559.0637576996792,1565.6707476113982,1548.216381776405,1549.991455078125,3623370,0.0,0.0,INFY
2025-05-29 00:00:00+05:30,1566.9528250893914,1586.5767391705513,1554.7248494526432,1563.5999755859375,8609500,0.0,0.0,INFY
2025-05-30 00:00:00+05:30,1571.0,1572.0,1555.0999755859375,1562.699951171875,13148092,22.0,0.0,INFY
2025-06-02 00:00:00+05:30,1560.0,1560.0,1539.0,1553.800048828125,4374509,0.0,0.0,INFY
2025-06-03 00:00:00+05:30,1559.0,1567.300048828125,1535.5999755859375,1543.0,6853403,0.0,0.0,INFY
2025-06-04 00:00:00+05:30,1543.0,1557.300048828125,1541.4000244140625,1551.199951171875,4548307,0.0,0.0,INFY
2025-06-05 00:00:00+05:30,1547.9000244140625,1567.699951171875,1541.5999755859375,1554.300048828125,6948539,0.0,0.0,INFY
2025-06-06 00:00:00+05:30,1554.699951171875,1568.9000244140625,1543.0999755859375,1563.800048828125,3960020,0.0,0.0,INFY
2025-06-09 00:00:00+05:30,1578.0,1588.0,1571.0,1572.9000244140625,2903202,0.0,0.0,INFY
2025-06-10 00:00:00+05:30,1584.0,1607.5,1577.5,1596.0,8591925,0.0,0.0,INFY
2025-06-11 00:00:00+05:30,1590.0999755859375,1634.5999755859375,1590.0999755859375,1631.0999755859375,10597410,0.0,0.0,INFY
2025-06-12 00:00:00+05:30,1617.0,1628.0,1598.0999755859375,1608.5999755859375,10483574,0.0,0.0,INFY
2025-06-13 00:00:00+05:30,1576.0,1609.0,1570.199951171875,1602.0,6968315,0.0,0.0,INFY
2025-06-16 00:00:00+05:30,1600.0,1634.800048828125,1597.0999755859375,1623.800048828125,5591842,0.0,0.0,INFY
2025-06-17 00:00:00+05:30,1620.699951171875,1647.4000244140625,1615.5999755859375,1639.9000244140625,7622083,0.0,0.0,INFY
2025-06-18 00:00:00+05:30,1621.0,1644.699951171875,1621.0,1632.9000244140625,5629707,0.0,0.0,INFY
2025-06-19 00:00:00+05:30,1623.9000244140625,1630.0,1611.5,1618.4000244140625,5147760,0.0,0.0,INFY
2025-06-20 00:00:00+05:30,1619.0,1630.699951171875,1608.9000244140625,1622.9000244140625,9202821,0.0,0.0,INFY
2025-06-23 00:00:00+05:30,1601.0,1601.0,1575.4000244140625,1584.0,7943676,0.0,0.0,INFY
2025-06-24 00:00:00+05:30,1601.0,1609.0,1576.5999755859375,1581.5999755859375,8083992,0.0,0.0,INFY
2025-06-25 00:00:00+05:30,1590.0,1619.9000244140625,1585.0999755859375,1614.9000244140625,7813533,0.0,0.0,INFY
2025-06-26 00:00:00+05:30,1608.800048828125,1624.0,1606.5999755859375,1616.0,6519233,0.0,0.0,INFY
2025-06-27 00:00:00+05:30,1619.0,1629.5999755859375,1602.4000244140625,1608.0,8912268,0.0,0.0,INFY
2025-06-30 00:00:00+05:30,1615.0,1615.0,1594.0999755859375,1601.800048828125,6294505,0.0,0.0,INFY
2025-07-01 00:00:00+05:30,1609.0,1617.699951171875,1600.5,1606.800048828125,4178937,0.0,0.0,INFY
2025-07-02 00:00:00+05:30,1618.0,1649.0,1603.4000244140625,1610.5,8653641,0.0,0.0,INFY
2025-07-03 00:00:00+05:30,1618.5,1632.4000244140625,1615.0,1618.699951171875,5259695,0.0,0.0,INFY
2025-07-04 00:00:00+05:30,1625.0,1643.4000244140625,1612.300048828125,1640.699951171875,4411273,0.0,0.0,INFY
2025-07-07 00:00:00+05:30,1640.0,1644.0,1623.0,1627.0,3294523,0.0,0.0,INFY
2025-07-08 00:00:00+05:30,1628.0,1646.199951171875,1621.5,1638.699951171875,4590681,0.0,0.0,INFY
2025-07-09 00:00:00+05:30,1637.800048828125,1638.0,1623.5999755859375,1633.699951171875,4580828,0.0,0.0,INFY
2025-07-10 00:00:00+05:30,1638.9000244140625,1638.9000244140625,1607.0999755859375,1615.800048828125,5330179,0.0,0.0,INFY
2025-07-11 00:00:00+05:30,1579.0999755859375,1607.0999755859375,1563.0,1594.9000244140625,11391755,0.0,0.0,INFY
2025-07-14 00:00:00+05:30,1591.800048828125,1591.800048828125,1559.800048828125,1570.300048828125,9173426,0.0,0.0,INFY
2025-07-15 00:00:00+05:30,1565.0999755859375,1603.5999755859375,1564.0,1585.5999755859375,7614807,0.0,0.0,INFY
2025-07-16 00:00:00+05:30,1579.0,1612.0,1578.5,1607.9000244140625,6223491,0.0,0.0,INFY
2025-07-17 00:00:00+05:30,1598.0,1610.0,1580.0999755859375,1583.5,7374814,0.0,0.0,INFY
2025-07-18 00:00:00+05:30,1592.0999755859375,1599.300048828125,1580.0,1586.0999755859375,5161833,0.0,0.0,INFY
2025-07-21 00:00:00+05:30,1580.0,1589.0,1566.800048828125,1584.300048828125,3682661,0.0,0.0,INFY
2025-07-22 00:00:00+05:30,1565.0,1585.800048828125,1565.0,1570.9000244140625,8473741,0.0,0.0,INFY
2025-07-23 00:00:00+05:30,1576.300048828125,1591.9000244140625,1550.0,1574.5,8035026,0.0,0.0,INFY
2025-07-24 00:00:00+05:30,1580.0,1582.0,1548.199951171875,1552.5,14169664,0.0,0.0,INFY
2025-07-25 00:00:00+05:30,1543.4000244140625,1549.5,1511.300048828125,1515.699951171875,10851259,0.0,0.0,INFY
2025-07-28 00:00:00+05:30,1513.9000244140625,1519.300048828125,1482.5,1516.0,6439855,0.0,0.0,INFY
2025-07-29 00:00:00+05:30,1512.9000244140625,1517.199951171875,1496.0999755859375,1513.699951171875,7070448,0.0,0.0,INFY
2025-07-30 00:00:00+05:30,1519.9000244140625,1521.699951171875,1506.0,1519.0,5719051,0.0,0.0,INFY
2025-07-31 00:00:00+05:30,1509.699951171875,1527.0999755859375,1497.0,1509.0,6851407,0.0,0.0,INFY
2025-08-01 00:00:00+05:30,1493.9000244140625,1498.699951171875,1465.5,1469.5999755859375,8702978,0.0,0.0,INFY
2025-08-04 00:00:00+05:30,1461.5,1482.800048828125,1451.0,1480.5,8610216,0.0,0.0,INFY
2025-08-05 00:00:00+05:30,1478.699951171875,1478.699951171875,1455.0,1460.300048828125,10213323,0.0,0.0,INFY
2025-08-06 00:00:00+05:30,1452.0,1456.0999755859375,1430.300048828125,1436.699951171875,10566934,0.0,0.0,INFY
2025-08-07 00:00:00+05:30,1430.0,1442.0,1414.199951171875,1436.9000244140625,9892020,0.0,0.0,INFY
2025-08-08 00:00:00+05:30,1425.0,1433.199951171875,1417.0999755859375,1423.0999755859375,10048009,0.0,0.0,INFY
2025-08-11 00:00:00+05:30,1419.9000244140625,1433.4000244140625,1414.0,1428.199951171875,6625368,0.0,0.0,INFY
2025-08-12 00:00:00+05:30,1428.199951171875,1441.0,1421.0,1424.0999755859375,9899184,0.0,0.0,INFY
2025-08-13 00:00:00+05:30,1425.0,1434.0,1422.4000244140625,1426.5999755859375,10318063,0.0,0.0,INFY
2025-08-14 00:00:00+05:30,1426.199951171875,1470.0,1426.199951171875,1447.699951171875,12902347,0.0,0.0,INFY
2025-08-18 00:00:00+05:30,1464.699951171875,1464.699951171875,1429.5999755859375,1435.800048828125,7254561,0.0,0.0,INFY
2025-08-19 00:00:00+05:30,1432.699951171875,1449.4000244140625,1432.699951171875,1440.0,3986094,0.0,0.0,INFY
2025-08-20 00:00:00+05:30,1440.699951171875,1499.0,1440.699951171875,1496.199951171875,10413061,0.0,0.0,INFY
2025-08-21 00:00:00+05:30,1508.0,1508.0,1484.300048828125,1496.4000244140625,6565539,0.0,0.0,INFY
2025-08-22 00:00:00+05:30,1498.0999755859375,1504.300048828125,1486.0999755859375,1487.5,5543397,0.0,0.0,INFY
2025-08-25 00:00:00+05:30,1506.699951171875,1539.0,1506.699951171875,1532.0999755859375,10694531,0.0,0.0,INFY
2025-08-26 00:00:00+05:30,1523.0,1538.4000244140625,1518.5999755859375,1529.5999755859375,15994798,0.0,0.0,INFY
2025-08-27 00:00:00+05:30,1529.5999755859375,1529.5999755859375,1529.5999755859375,1529.5999755859375,0,0.0,0.0,INFY
2025-08-28 00:00:00+05:30,1529.5999755859375,1529.5999755859375,1498.0,1500.0999755859375,5443364,0.0,0.0,INFY
2025-08-29 00:00:00+05:30,1501.9000244140625,1501.9000244140625,1467.699951171875,1469.5999755859375,8169075,0.0,0.0,INFY
2025-09-01 00:00:00+05:30,1476.699951171875,1503.4000244140625,1476.199951171875,1499.4000244140625,4546057,0.0,0.0,INFY
2025-09-02 00:00:00+05:30,1499.4000244140625,1512.800048828125,1486.300048828125,1498.699951171875,5218763,0.0,0.0,INFY
2025-09-03 00:00:00+05:30,1500.0,1501.9000244140625,1473.0,1479.0999755859375,4623483,0.0,0.0,INFY
2025-09-04 00:00:00+05:30,1484.0,1484.0,1460.0999755859375,1463.0,5787724,0.0,0.0,INFY
2025-09-05 00:00:00+05:30,1470.0,1472.699951171875,1433.0,1444.5999755859375,5466487,0.0,0.0,INFY
2025-09-08 00:00:00+05:30,1451.0,1458.0,1428.300048828125,1432.9000244140625,3811567,0.0,0.0,INFY
2025-09-09 00:00:00+05:30,1481.0,1507.199951171875,1472.5,1504.300048828125,13072640,0.0,0.0,INFY
2025-09-10 00:00:00+05:30,1510.0999755859375,1534.9000244140625,1509.300048828125,1532.5999755859375,7281071,0.0,0.0,INFY
2025-09-11 00:00:00+05:30,1523.9000244140625,1527.5,1506.5,1509.699951171875,8003662,0.0,0.0,INFY
2025-09-12 00:00:00+05:30,1537.0,1542.9000244140625,1521.0999755859375,1525.5999755859375,12856963,0.0,0.0,INFY
2025-09-15 00:00:00+05:30,1525.5999755859375,1527.5,1501.199951171875,1508.4000244140625,6167414,0.0,0.0,INFY
2025-09-16 00:00:00+05:30,1508.4000244140625,1514.0,1503.5,1511.300048828125,8923112,0.0,0.0,INFY
2025-09-17 00:00:00+05:30,1516.9000244140625,1526.699951171875,1514.0,1522.4000244140625,4795698,0.0,0.0,INFY
2025-09-18 00:00:00+05:30,1550.0,1555.0,1538.5,1540.5999755859375,9331945,0.0,0.0,INFY
2025-09-19 00:00:00+05:30,1544.5999755859375,1551.300048828125,1520.0999755859375,1540.199951171875,12988129,0.0,0.0,INFY
2025-09-22 00:00:00+05:30,1482.699951171875,1514.699951171875,1482.0,1499.5,15655204,0.0,0.0,INFY
2025-09-23 00:00:00+05:30,1493.0,1513.0,1493.0,1497.5,9832164,0.0,0.0,INFY
2025-09-24 00:00:00+05:30,1487.199951171875,1496.699951171875,1482.699951171875,1494.5999755859375,4937004,0.0,0.0,INFY
2025-09-25 00:00:00+05:30,1489.0,1502.699951171875,1476.5,1484.800048828125,9491867,0.0,0.0,INFY
2025-09-26 00:00:00+05:30,1475.0,1478.699951171875,1441.199951171875,1448.9000244140625,8597058,0.0,0.0,INFY
2025-09-29 00:00:00+05:30,1460.0,1465.0,1436.5,1441.800048828125,10513117,0.0,0.0,INFY
2025-09-30 00:00:00+05:30,1443.0,1452.199951171875,1438.0999755859375,1441.800048828125,7556305,0.0,0.0,INFY
2025-10-01 00:00:00+05:30,1446.0,1449.5,1427.4000244140625,1445.800048828125,6250692,0.0,0.0,INFY
2025-10-02 00:00:00+05:30,1445.800048828125,1445.800048828125,1445.800048828125,1445.800048828125,0,0.0,0.0,INFY
2025-10-03 00:00:00+05:30,1439.0,1448.300048828125,1433.199951171875,1446.5999755859375,6877533,0.0,0.0,INFY
2025-10-06 00:00:00+05:30,1446.5999755859375,1478.800048828125,1442.300048828125,1476.0,4630590,0.0,0.0,INFY
2025-10-07 00:00:00+05:30,1477.699951171875,1482.9000244140625,1454.0,1458.5,5570320,0.0,0.0,INFY
2025-10-08 00:00:00+05:30,1457.0,1498.0,1455.0,1495.0,4656436,0.0,0.0,INFY
2025-10-09 00:00:00+05:30,1502.0,1514.0,1487.0,1509.300048828125,7028753,0.0,0.0,INFY
2025-10-10 00:00:00+05:30,1510.0,1521.699951171875,1498.800048828125,1514.9000244140625,3738353,0.0,0.0,INFY
2025-10-13 00:00:00+05:30,1497.0,1504.699951171875,1483.4000244140625,1493.199951171875,5859355,0.0,0.0,INFY
2025-10-14 00:00:00+05:30,1499.0,1514.4000244140625,1486.5,1489.9000244140625,5600789,0.0,0.0,INFY
2025-10-15 00:00:00+05:30,1483.9000244140625,1488.5999755859375,1467.5,1474.4000244140625,6986098,0.0,0.0,INFY
2025-10-16 00:00:00+05:30,1473.9000244140625,1474.5,1460.5,1471.5,8005748,0.0,0.0,INFY
2025-10-17 00:00:00+05:30,1454.9000244140625,1458.4000244140625,1434.0,1441.0999755859375,16959378,0.0,0.0,INFY
2024-10-03 00:00:00+05:30,1430.8602791168494,1443.634334423912,1396.4975195620746,1401.3780517578125,37757294,0.0,0.0,RELIANCE
2024-10-04 00:00:00+05:30,1398.34020617394,1411.711728297617,1376.2782950115372,1381.0093994140625,37072876,0.0,0.0,RELIANCE
2024-10-07 00:00:00+05:30,1387.9566419173104,1390.9447078848398,1355.9594355150189,1365.272216796875,22181340,0.0,0.0,RELIANCE
2024-10-08 00:00:00+05:30,1367.513224520688,1395.4267642320656,1359.669551595401,1391.791259765625,17020808,0.0,0.0,RELIANCE
2024-10-09 00:00:00+05:30,1391.9656892391697,1395.4019165531051,1367.040214025334,1369.1318359375,14310610,0.0,0.0,RELIANCE
2024-10-10 00:00:00+05:30,1374.5352199766685,1380.4864268287754,1363.9774115920343,1365.595947265625,22358646,0.0,0.0,RELIANCE
2024-10-11 00:00:00+05:30,1364.5501018082973,1377.7723178051706,1363.3797273571677,1366.6417236328125,7980122,0.0,0.0,RELIANCE
